,year_film,year_ceremony,ceremony,category,name,film,winner,Number of wins
7646,2000,2001,73,SHORT FILM (Live Action),"Gail Lerner, Colin Campbell",Seraglio,False,0
7647,2000,2001,73,SHORT FILM (Live Action),Paulo Machline,A Soccer Story (Uma Historia de Futebol),False,0
7651,2000,2001,73,SOUND,"John Reitz, Gregg Rudloff, David Campbell, Keith A. Wester",The Perfect Storm,False,0
7652,2000,2001,73,SOUND,"Steve Maslow, Gregg Landaker, Rick Kline, Ivan Sharrock",U-571,False,1
7653,2000,2001,73,SOUND EDITING,"Alan Robert Murray, Bub Asman",Space Cowboys,False,0
7656,2000,2001,73,VISUAL EFFECTS,"Scott E. Anderson, Craig Hayes, Scott Stokdyk, Stan Parks",Hollow Man,False,0
7668,2001,2002,74,ACTOR IN A LEADING ROLE,Russell Crowe,A Beautiful Mind,False,4
7669,2001,2002,74,ACTOR IN A LEADING ROLE,Sean Penn,I Am Sam,False,0
7670,2001,2002,74,ACTOR IN A LEADING ROLE,Will Smith,Ali,False,0
7671,2001,2002,74,ACTOR IN A LEADING ROLE,Denzel Washington,Training Day,True,1
7672,2001,2002,74,ACTOR IN A LEADING ROLE,Tom Wilkinson,In the Bedroom,False,0
7673,2001,2002,74,ACTOR IN A SUPPORTING ROLE,Jim Broadbent,Iris,True,1
7675,2001,2002,74,ACTOR IN A SUPPORTING ROLE,Ben Kingsley,Sexy Beast,False,0
7676,2001,2002,74,ACTOR IN A SUPPORTING ROLE,Ian McKellen,The Lord of the Rings: The Fellowship of the Ring,False,4
7678,2001,2002,74,ACTRESS IN A LEADING ROLE,Halle Berry,Monster's Ball,True,1
7680,2001,2002,74,ACTRESS IN A LEADING ROLE,Nicole Kidman,Moulin Rouge,False,0
7682,2001,2002,74,ACTRESS IN A LEADING ROLE,Renée Zellweger,Bridget Jones's Diary,False,0
7684,2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Helen Mirren,Gosford Park,False,1
7688,2001,2002,74,ANIMATED FEATURE FILM,"Steve Oedekerk, John A. Davis",Jimmy Neutron: Boy Genius,False,0
7689,2001,2002,74,ANIMATED FEATURE FILM,"Pete Docter, John Lasseter","Monsters, Inc.",False,1
7690,2001,2002,74,ANIMATED FEATURE FILM,Aron Warner,Shrek,True,1
7691,2001,2002,74,ART DIRECTION,Art Direction:  Aline Bonetto; Set Decoration:  Marie-Laure Valla,Amélie,False,0
7693,2001,2002,74,ART DIRECTION,Art Direction:  Stuart Craig; Set Decoration:  Stephenie McMillan,Harry Potter and the Sorcerer's Stone,False,0
7697,2001,2002,74,CINEMATOGRAPHY,Slawomir Idziak,Black Hawk Down,False,2
7699,2001,2002,74,CINEMATOGRAPHY,Roger Deakins,The Man Who Wasn't There,False,0
7701,2001,2002,74,COSTUME DESIGN,Milena Canonero,The Affair of the Necklace,False,0
7710,2001,2002,74,DIRECTING,David Lynch,Mulholland Drive,False,0
7711,2001,2002,74,DOCUMENTARY (Feature),Edet Belzberg,Children Underground,False,0
7712,2001,2002,74,DOCUMENTARY (Feature),"Susan Froemke, Deborah Dickson",LaLee's Kin: The Legacy of Cotton,False,0
7713,2001,2002,74,DOCUMENTARY (Feature),"Jean-Xavier de Lestrade, Denis Poncet",Murder on a Sunday Morning,True,1
7714,2001,2002,74,DOCUMENTARY (Feature),"Justine Shapiro, B.Z. Goldberg",Promises,False,0
7715,2001,2002,74,DOCUMENTARY (Feature),Christian Frei,War Photographer,False,0
7716,2001,2002,74,DOCUMENTARY (Short Subject),Lianne Klapper McNally,Artists and Orphans: A True Drama,False,0
7717,2001,2002,74,DOCUMENTARY (Short Subject),"Freida Lee Mock, Jessica Sanders",Sing!,False,0
7718,2001,2002,74,DOCUMENTARY (Short Subject),"Sarah Kernochan, Lynn Appelle",Thoth,True,1
7722,2001,2002,74,FILM EDITING,Dody Dorn,Memento,False,0
7725,2001,2002,74,FOREIGN LANGUAGE FILM,Norway,Elling,False,0
7726,2001,2002,74,FOREIGN LANGUAGE FILM,India,Lagaan,False,0
7727,2001,2002,74,FOREIGN LANGUAGE FILM,Bosnia & Herzegovina,No Man's Land,True,1
7728,2001,2002,74,FOREIGN LANGUAGE FILM,Argentina,Son of the Bride,False,0
7732,2001,2002,74,MUSIC (Original Score),John Williams,A.I. Artificial Intelligence,False,0
7739,2001,2002,74,MUSIC (Original Song),Music and Lyric by Diane Warren,Pearl Harbor,False,1
7740,2001,2002,74,MUSIC (Original Song),Music and Lyric by Sting,Kate & Leopold,False,0
7741,2001,2002,74,MUSIC (Original Song),Music and Lyric by Paul McCartney,Vanilla Sky,False,0
7747,2001,2002,74,SHORT FILM (Animated),"Ruairi Robinson, Seamus Byrne",Fifty Percent Grey,False,0
7748,2001,2002,74,SHORT FILM (Animated),Ralph Eggleston,For the Birds,True,1
7749,2001,2002,74,SHORT FILM (Animated),"Cathal Gaffney, Darragh O'Connell",Give Up Yer Aul Sins,False,0
7750,2001,2002,74,SHORT FILM (Animated),Cordell Barker,Strange Invaders,False,0
7751,2001,2002,74,SHORT FILM (Animated),Joseph E. Merideth,Stubble Trouble,False,0
7752,2001,2002,74,SHORT FILM (Live Action),"Ray McKinnon, Lisa Blount",the accountant,True,1
7753,2001,2002,74,SHORT FILM (Live Action),Virgil Widrich,Copy Shop,False,0
7754,2001,2002,74,SHORT FILM (Live Action),Johannes Kiefer,Gregor's Greatest Invention,False,0
7755,2001,2002,74,SHORT FILM (Live Action),"Slawomir Fabicki, Bogumil Godfrejow",A Man Thing (Meska Sprawa),False,0
7756,2001,2002,74,SHORT FILM (Live Action),"Kalman Apple, Shameela Bakhsh",Speed for Thespians,False,0
7768,2001,2002,74,WRITING (Screenplay Based on Material Previously Produced or Published),Written by Daniel Clowes & Terry Zwigoff,Ghost World,False,0
7776,2001,2002,74,WRITING (Screenplay Written Directly for the Screen),Written by Wes Anderson & Owen Wilson,The Royal Tenenbaums,False,0
7777,2002,2003,75,ACTOR IN A LEADING ROLE,Adrien Brody,The Pianist,True,3
7778,2002,2003,75,ACTOR IN A LEADING ROLE,Nicolas Cage,Adaptation,False,1
7779,2002,2003,75,ACTOR IN A LEADING ROLE,Michael Caine,The Quiet American,False,0
7780,2002,2003,75,ACTOR IN A LEADING ROLE,Daniel Day-Lewis,Gangs of New York,False,0
7781,2002,2003,75,ACTOR IN A LEADING ROLE,Jack Nicholson,About Schmidt,False,0
7783,2002,2003,75,ACTOR IN A SUPPORTING ROLE,Ed Harris,The Hours,False,1
7784,2002,2003,75,ACTOR IN A SUPPORTING ROLE,Paul Newman,Road to Perdition,False,1
7785,2002,2003,75,ACTOR IN A SUPPORTING ROLE,John C. Reilly,Chicago,False,6
7786,2002,2003,75,ACTOR IN A SUPPORTING ROLE,Christopher Walken,Catch Me If You Can,False,0
7787,2002,2003,75,ACTRESS IN A LEADING ROLE,Salma Hayek,Frida,False,2
7789,2002,2003,75,ACTRESS IN A LEADING ROLE,Diane Lane,Unfaithful,False,0
7790,2002,2003,75,ACTRESS IN A LEADING ROLE,Julianne Moore,Far from Heaven,False,0
7797,2002,2003,75,ANIMATED FEATURE FILM,Chris Wedge,Ice Age,False,0
7798,2002,2003,75,ANIMATED FEATURE FILM,Chris Sanders,Lilo & Stitch,False,0
7799,2002,2003,75,ANIMATED FEATURE FILM,Jeffrey Katzenberg,Spirit: Stallion of the Cimarron,False,0
7800,2002,2003,75,ANIMATED FEATURE FILM,Hayao Miyazaki,Spirited Away,True,1
7801,2002,2003,75,ANIMATED FEATURE FILM,Ron Clements,Treasure Planet,False,0
7805,2002,2003,75,ART DIRECTION,Art Direction:  Grant Major; Set Decoration:  Dan Hennah and Alan Lee,The Lord of the Rings: The Two Towers,False,2
7821,2002,2003,75,DIRECTING,Pedro Almodóvar,Talk to Her,False,1
7822,2002,2003,75,DOCUMENTARY (Feature),"Michael Moore, Michael Donovan",Bowling for Columbine,True,1
7823,2002,2003,75,DOCUMENTARY (Feature),"Gail Dolgin, Vicente Franco",Daughter from Danang,False,0
7824,2002,2003,75,DOCUMENTARY (Feature),"Malcolm Clarke, Stuart Sender",Prisoner of Paradise,False,0
7825,2002,2003,75,DOCUMENTARY (Feature),"Jeffrey Blitz, Sean Welch",Spellbound,False,0
7826,2002,2003,75,DOCUMENTARY (Feature),Jacques Perrin,Winged Migration,False,0
7827,2002,2003,75,DOCUMENTARY (Short Subject),Alice Elliott,The Collector of Bedford Street,False,0
7828,2002,2003,75,DOCUMENTARY (Short Subject),"Robert Hudson, Bobby Houston",Mighty Times: The Legacy of Rosa Parks,False,0
7829,2002,2003,75,DOCUMENTARY (Short Subject),"Bill Guttentag, Robert David Port",Twin Towers,True,1
7830,2002,2003,75,DOCUMENTARY (Short Subject),"Roger Weisberg, Murray Nossel",Why Can't We Be a Family Again?,False,0
7836,2002,2003,75,FOREIGN LANGUAGE FILM,Mexico,El Crimen del Padre Amaro,False,0
7837,2002,2003,75,FOREIGN LANGUAGE FILM,People's Republic of China,Hero,False,0
7838,2002,2003,75,FOREIGN LANGUAGE FILM,Finland,The Man without a Past,False,0
7839,2002,2003,75,FOREIGN LANGUAGE FILM,Germany,Nowhere in Africa,True,1
7840,2002,2003,75,FOREIGN LANGUAGE FILM,The Netherlands,Zus & Zo,False,0
7842,2002,2003,75,MAKEUP,"John M. Elliott, Jr., Barbara Lorenz",The Time Machine,False,0
7849,2002,2003,75,MUSIC (Original Song),Music and Lyric by Paul Simon,The Wild Thornberrys Movie,False,0
7852,2002,2003,75,MUSIC (Original Song),"Music by Eminem, Jeff Bass and Luis Resto; Lyric by Eminem",8 Mile,True,1
7858,2002,2003,75,SHORT FILM (Animated),Tomek Baginski,The Cathedral,False,0
7859,2002,2003,75,SHORT FILM (Animated),Eric Armstrong,The ChubbChubbs!,True,1
7860,2002,2003,75,SHORT FILM (Animated),"Chris Stenner, Heidi Wittlinger",Das Rad,False,0
7861,2002,2003,75,SHORT FILM (Animated),"Pete Docter, Roger Gould",Mike's New Car,False,0
7862,2002,2003,75,SHORT FILM (Animated),Koji Yamamura,Mt. Head,False,0
7863,2002,2003,75,SHORT FILM (Live Action),"Dirk Beliën, Anja Daelemans",Fait D'Hiver,False,0
7864,2002,2003,75,SHORT FILM (Live Action),"Philippe Orreindy, Thomas Gaudin",I'll Wait for the Next One... (J'Attendrai Le Suivant...),False,0
7865,2002,2003,75,SHORT FILM (Live Action),"Steven Pasvolsky, Joe Weatherstone",Inja (Dog),False,0
7866,2002,2003,75,SHORT FILM (Live Action),"Lexi Alexander, Alexander Buono",Johnny Flynton,False,0
7867,2002,2003,75,SHORT FILM (Live Action),"Martin Strange-Hansen, Mie Andreasen",This Charming Man (Der Er En Yndig Mand),True,1
7872,2002,2003,75,SOUND,"Kevin O'Connell, Greg P. Russell, Ed Novick",Spider-Man,False,0
7874,2002,2003,75,SOUND EDITING,"Richard Hymns, Gary Rydstrom",Minority Report,False,0
7878,2002,2003,75,VISUAL EFFECTS,"Rob Coleman, Pablo Helman, John Knoll, Ben Snow",Star Wars Episode II Attack of the Clones,False,0
7879,2002,2003,75,WRITING (Adapted Screenplay),Screenplay by Peter Hedges and Chris Weitz & Paul Weitz,About a Boy,False,0
7886,2002,2003,75,WRITING (Original Screenplay),Written by Nia Vardalos,My Big Fat Greek Wedding,False,0
7888,2002,2003,75,WRITING (Original Screenplay),Written by Carlos Cuarón and Alfonso Cuarón,Y Tu Mamá También,False,0
7889,2003,2004,76,ACTOR IN A LEADING ROLE,Johnny Depp,Pirates of the Caribbean: The Curse of the Black Pearl,False,0
7890,2003,2004,76,ACTOR IN A LEADING ROLE,Ben Kingsley,House of Sand and Fog,False,0
7891,2003,2004,76,ACTOR IN A LEADING ROLE,Jude Law,Cold Mountain,False,1
7892,2003,2004,76,ACTOR IN A LEADING ROLE,Bill Murray,Lost in Translation,False,1
7893,2003,2004,76,ACTOR IN A LEADING ROLE,Sean Penn,Mystic River,True,2
7894,2003,2004,76,ACTOR IN A SUPPORTING ROLE,Alec Baldwin,The Cooler,False,0
7895,2003,2004,76,ACTOR IN A SUPPORTING ROLE,Benicio Del Toro,21 Grams,False,0
7896,2003,2004,76,ACTOR IN A SUPPORTING ROLE,Djimon Hounsou,In America,False,0
7898,2003,2004,76,ACTOR IN A SUPPORTING ROLE,Ken Watanabe,The Last Samurai,False,0
7899,2003,2004,76,ACTRESS IN A LEADING ROLE,Keisha Castle-Hughes,Whale Rider,False,0
7900,2003,2004,76,ACTRESS IN A LEADING ROLE,Diane Keaton,Something's Gotta Give,False,0
7902,2003,2004,76,ACTRESS IN A LEADING ROLE,Charlize Theron,Monster,True,1
7905,2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Patricia Clarkson,Pieces of April,False,0
7907,2003,2004,76,ACTRESS IN A SUPPORTING ROLE,Holly Hunter,Thirteen,False,0
7909,2003,2004,76,ANIMATED FEATURE FILM,Aaron Blaise and Robert Walker,Brother Bear,False,0
7910,2003,2004,76,ANIMATED FEATURE FILM,Andrew Stanton,Finding Nemo,True,1
7911,2003,2004,76,ANIMATED FEATURE FILM,Sylvain Chomet,The Triplets of Belleville,False,0
7912,2003,2004,76,ART DIRECTION,Art Direction: Ben Van Os; Set Decoration: Cecile Heideman,Girl with a Pearl Earring,False,0
7914,2003,2004,76,ART DIRECTION,Art Direction: Grant Major; Set Decoration: Dan Hennah and Alan Lee,The Lord of the Rings: The Return of the King,True,11
7915,2003,2004,76,ART DIRECTION,Art Direction: William Sandell; Set Decoration: Robert Gould,Master and Commander: The Far Side of the World,False,2
7916,2003,2004,76,ART DIRECTION,Art Direction: Jeannine Oppewall; Set Decoration: Leslie Pope,Seabiscuit,False,0
7917,2003,2004,76,CINEMATOGRAPHY,Cesar Charlone,City of God,False,0
7932,2003,2004,76,DOCUMENTARY (Feature),Carlos Bosch and Josep Maria Domenech,Balseros,False,0
7933,2003,2004,76,DOCUMENTARY (Feature),Andrew Jarecki and Marc Smerling,Capturing the Friedmans,False,0
7934,2003,2004,76,DOCUMENTARY (Feature),Errol Morris and Michael Williams,The Fog of War,True,1
7935,2003,2004,76,DOCUMENTARY (Feature),Nathaniel Kahn and Susan R. Behr,My Architect,False,0
7936,2003,2004,76,DOCUMENTARY (Feature),Sam Green and Bill Siegel,The Weather Underground,False,0
7937,2003,2004,76,DOCUMENTARY (Short Subject),Sandy McLeod and Gini Reticker,Asylum,False,0
7938,2003,2004,76,DOCUMENTARY (Short Subject),Maryann DeLeo,Chernobyl Heart,True,1
7939,2003,2004,76,DOCUMENTARY (Short Subject),Katja Esson,Ferry Tales,False,0
7945,2003,2004,76,FOREIGN LANGUAGE FILM,Canada,The Barbarian Invasions,True,1
7946,2003,2004,76,FOREIGN LANGUAGE FILM,Sweden,Evil,False,0
7947,2003,2004,76,FOREIGN LANGUAGE FILM,Japan,The Twilight Samurai,False,0
7948,2003,2004,76,FOREIGN LANGUAGE FILM,The Netherlands,Twin Sisters,False,0
7949,2003,2004,76,FOREIGN LANGUAGE FILM,Czech Republic,Zelary,False,0
7953,2003,2004,76,MUSIC (Original Score),Danny Elfman,Big Fish,False,0
7960,2003,2004,76,MUSIC (Original Song),Music and Lyric by Michael McKean and Annette O'Toole,A Mighty Wind,False,0
7968,2003,2004,76,SHORT FILM (Animated),Bud Luckey,Boundin',False,0
7969,2003,2004,76,SHORT FILM (Animated),Dominique Monfery and Roy Edward Disney,Destino,False,0
7970,2003,2004,76,SHORT FILM (Animated),Carlos Saldanha and John C. Donkin,Gone Nutty,False,0
7971,2003,2004,76,SHORT FILM (Animated),Adam Elliot,Harvie Krumpet,True,1
7972,2003,2004,76,SHORT FILM (Animated),Chris Hinton,Nibbles,False,0
7973,2003,2004,76,SHORT FILM (Live Action),Florian Baxmeyer,Die Rote Jacke (The Red Jacket),False,0
7974,2003,2004,76,SHORT FILM (Live Action),Bobby Garabedian and William Zabka,Most (The Bridge),False,0
7975,2003,2004,76,SHORT FILM (Live Action),Lionel Bailliu,Squash,False,0
7976,2003,2004,76,SHORT FILM (Live Action),Stefan Arsenijevi¿,(A) Torzija [(A) Torsion],False,0
7977,2003,2004,76,SHORT FILM (Live Action),Aaron Schneider and Andrew J. Sacks,Two Soldiers,True,1
7989,2003,2004,76,WRITING (Adapted Screenplay),Written by Robert Pulcini & Shari Springer Berman,American Splendor,False,0
7995,2003,2004,76,WRITING (Original Screenplay),Written by Steven Knight,Dirty Pretty Things,False,0
7999,2004,2005,77,ACTOR IN A LEADING ROLE,Don Cheadle,Hotel Rwanda,False,0
8000,2004,2005,77,ACTOR IN A LEADING ROLE,Johnny Depp,Finding Neverland,False,1
8001,2004,2005,77,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,The Aviator,False,5
8002,2004,2005,77,ACTOR IN A LEADING ROLE,Clint Eastwood,Million Dollar Baby,False,4
8003,2004,2005,77,ACTOR IN A LEADING ROLE,Jamie Foxx,Ray,True,2
8005,2004,2005,77,ACTOR IN A SUPPORTING ROLE,Thomas Haden Church,Sideways,False,1
8006,2004,2005,77,ACTOR IN A SUPPORTING ROLE,Jamie Foxx,Collateral,False,0
8008,2004,2005,77,ACTOR IN A SUPPORTING ROLE,Clive Owen,Closer,False,0
8009,2004,2005,77,ACTRESS IN A LEADING ROLE,Annette Bening,Being Julia,False,0
8010,2004,2005,77,ACTRESS IN A LEADING ROLE,Catalina Sandino Moreno,Maria Full of Grace,False,0
8011,2004,2005,77,ACTRESS IN A LEADING ROLE,Imelda Staunton,Vera Drake,False,0
8013,2004,2005,77,ACTRESS IN A LEADING ROLE,Kate Winslet,Eternal Sunshine of the Spotless Mind,False,1
8015,2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Laura Linney,Kinsey,False,0
8019,2004,2005,77,ANIMATED FEATURE FILM,Brad Bird,The Incredibles,True,2
8020,2004,2005,77,ANIMATED FEATURE FILM,Bill Damaschke,Shark Tale,False,0
8021,2004,2005,77,ANIMATED FEATURE FILM,Andrew Adamson,Shrek 2,False,0
8024,2004,2005,77,ART DIRECTION,Art Direction: Rick Heinrichs; Set Decoration: Cheryl Carasik,Lemony Snicket's A Series of Unfortunate Events,False,1
8025,2004,2005,77,ART DIRECTION,Art Direction: Anthony Pratt; Set Decoration: Celia Bobak,The Phantom of the Opera,False,0
8026,2004,2005,77,ART DIRECTION,Art Direction: Aline Bonetto,A Very Long Engagement,False,0
8028,2004,2005,77,CINEMATOGRAPHY,Zhao Xiaoding,House of Flying Daggers,False,0
8029,2004,2005,77,CINEMATOGRAPHY,Caleb Deschanel,The Passion of the Christ,False,0
8036,2004,2005,77,COSTUME DESIGN,Bob Ringwood,Troy,False,0
8042,2004,2005,77,DOCUMENTARY (Feature),Ross Kauffman and Zana Briski,Born into Brothels,True,1
8043,2004,2005,77,DOCUMENTARY (Feature),Luigi Falorni and Byambasuren Davaa,The Story of the Weeping Camel,False,0
8044,2004,2005,77,DOCUMENTARY (Feature),Morgan Spurlock,Super Size Me,False,0
8045,2004,2005,77,DOCUMENTARY (Feature),Lauren Lazin and Karolyn Ali,Tupac: Resurrection,False,0
8046,2004,2005,77,DOCUMENTARY (Feature),Kirby Dick and Eddie Schmidt,Twist of Faith,False,0
8047,2004,2005,77,DOCUMENTARY (Short Subject),Gerardine Wurzburg,Autism Is a World,False,0
8048,2004,2005,77,DOCUMENTARY (Short Subject),Hanna Polak and Andrzej Celinski,The Children of Leningradsky,False,0
8049,2004,2005,77,DOCUMENTARY (Short Subject),Hubert Davis and Erin Faith Young,Hardwood,False,0
8050,2004,2005,77,DOCUMENTARY (Short Subject),Robert Hudson and Bobby Houston,Mighty Times: The Children's March,True,1
8051,2004,2005,77,DOCUMENTARY (Short Subject),Oren Jacoby and Steve Kalafer,Sister Rose's Passion,False,0
8057,2004,2005,77,FOREIGN LANGUAGE FILM,Sweden,As It Is in Heaven,False,0
8058,2004,2005,77,FOREIGN LANGUAGE FILM,France,The Chorus (Les Choristes),False,0
8059,2004,2005,77,FOREIGN LANGUAGE FILM,Germany,Downfall,False,0
8060,2004,2005,77,FOREIGN LANGUAGE FILM,Spain,The Sea Inside,True,1
8061,2004,2005,77,FOREIGN LANGUAGE FILM,South Africa,Yesterday,False,0
8066,2004,2005,77,MUSIC (Original Score),John Williams,Harry Potter and the Prisoner of Azkaban,False,0
8069,2004,2005,77,MUSIC (Original Score),James Newton Howard,The Village,False,0
8071,2004,2005,77,MUSIC (Original Song),Music and Lyric by Jorge Drexler,The Motorcycle Diaries,True,1
8072,2004,2005,77,MUSIC (Original Song),Music and Lyric by Glen Ballard and Alan Silvestri,The Polar Express,False,0
8080,2004,2005,77,SHORT FILM (Animated),Sejong Park and Andrew Gregory,Birthday Boy,False,0
8081,2004,2005,77,SHORT FILM (Animated),Jeff Fowler and Tim Miller,Gopher Broke,False,0
8082,2004,2005,77,SHORT FILM (Animated),Bill Plympton,Guard Dog,False,0
8083,2004,2005,77,SHORT FILM (Animated),Mike Gabriel and Baker Bloodworth,Lorenzo,False,0
8084,2004,2005,77,SHORT FILM (Animated),Chris Landreth,Ryan,True,1
8085,2004,2005,77,SHORT FILM (Live Action),Gary McKendry,Everything in This Country Must,False,0
8086,2004,2005,77,SHORT FILM (Live Action),Ashvin Kumar,Little Terrorist,False,0
8087,2004,2005,77,SHORT FILM (Live Action),Nacho Vigalondo,7:35 in the Morning (7:35 de la Mañana),False,0
8088,2004,2005,77,SHORT FILM (Live Action),Taika Waititi and Ainsley Gardiner,"Two Cars, One Night",False,0
8089,2004,2005,77,SHORT FILM (Live Action),Andrea Arnold,Wasp,True,1
8092,2004,2005,77,SOUND EDITING,Paul N.J. Ottosson,Spider-Man 2,False,1
8099,2004,2005,77,VISUAL EFFECTS,"John Nelson, Andrew R. Jones, Erik Nash and Joe Letteri","I, Robot",False,0
8101,2004,2005,77,WRITING (Adapted Screenplay),Screenplay by Richard Linklater & Julie Delpy & Ethan Hawke; Story by Richard Linklater & Kim Krizan,Before Sunset,False,0
8111,2005,2006,78,ACTOR IN A LEADING ROLE,Philip Seymour Hoffman,Capote,True,1
8112,2005,2006,78,ACTOR IN A LEADING ROLE,Terrence Howard,Hustle & Flow,False,1
8113,2005,2006,78,ACTOR IN A LEADING ROLE,Heath Ledger,Brokeback Mountain,False,3
8114,2005,2006,78,ACTOR IN A LEADING ROLE,Joaquin Phoenix,Walk the Line,False,1
8115,2005,2006,78,ACTOR IN A LEADING ROLE,David Strathairn,"Good Night, and Good Luck.",False,0
8116,2005,2006,78,ACTOR IN A SUPPORTING ROLE,George Clooney,Syriana,True,1
8117,2005,2006,78,ACTOR IN A SUPPORTING ROLE,Matt Dillon,Crash,False,3
8118,2005,2006,78,ACTOR IN A SUPPORTING ROLE,Paul Giamatti,Cinderella Man,False,0
8120,2005,2006,78,ACTOR IN A SUPPORTING ROLE,William Hurt,A History of Violence,False,0
8121,2005,2006,78,ACTRESS IN A LEADING ROLE,Judi Dench,Mrs. Henderson Presents,False,0
8122,2005,2006,78,ACTRESS IN A LEADING ROLE,Felicity Huffman,Transamerica,False,0
8123,2005,2006,78,ACTRESS IN A LEADING ROLE,Keira Knightley,Pride & Prejudice,False,0
8124,2005,2006,78,ACTRESS IN A LEADING ROLE,Charlize Theron,North Country,False,0
8126,2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Junebug,False,0
8129,2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Rachel Weisz,The Constant Gardener,True,1
8131,2005,2006,78,ANIMATED FEATURE FILM,Hayao Miyazaki,Howl's Moving Castle,False,0
8132,2005,2006,78,ANIMATED FEATURE FILM,Mike Johnson and Tim Burton,Tim Burton's Corpse Bride,False,0
8133,2005,2006,78,ANIMATED FEATURE FILM,Nick Park and Steve Box,Wallace & Gromit in The Curse of the Were-Rabbit,True,1
8135,2005,2006,78,ART DIRECTION,Art Direction:  Stuart Craig; Set Decoration:  Stephenie McMillan,Harry Potter and the Goblet of Fire,False,0
8136,2005,2006,78,ART DIRECTION,Art Direction:  Grant Major; Set Decoration:  Dan Hennah and Simon Bright,King Kong,False,0
8137,2005,2006,78,ART DIRECTION,Art Direction:  John Myhre; Set Decoration:  Gretchen Rau,Memoirs of a Geisha,True,3
8139,2005,2006,78,CINEMATOGRAPHY,Wally Pfister,Batman Begins,False,0
8143,2005,2006,78,CINEMATOGRAPHY,Emmanuel Lubezki,The New World,False,0
8144,2005,2006,78,COSTUME DESIGN,Gabriella Pescucci,Charlie and the Chocolate Factory,False,0
8153,2005,2006,78,DIRECTING,Steven Spielberg,Munich,False,0
8154,2005,2006,78,DOCUMENTARY (Feature),Hubert Sauper,Darwin's Nightmare,False,0
8155,2005,2006,78,DOCUMENTARY (Feature),Alex Gibney and Jason Kliot,Enron: The Smartest Guys in the Room,False,0
8156,2005,2006,78,DOCUMENTARY (Feature),Luc Jacquet and Yves Darondeau,March of the Penguins,True,1
8157,2005,2006,78,DOCUMENTARY (Feature),Henry-Alex Rubin and Dana Adam Shapiro,Murderball,False,0
8158,2005,2006,78,DOCUMENTARY (Feature),Marshall Curry,Street Fight,False,0
8159,2005,2006,78,DOCUMENTARY (Short Subject),Dan Krauss,The Death of Kevin Carter: Casualty of the Bang Bang Club,False,0
8160,2005,2006,78,DOCUMENTARY (Short Subject),Kimberlee Acquaro and Stacy Sherman,God Sleeps in Rwanda,False,0
8161,2005,2006,78,DOCUMENTARY (Short Subject),Steven Okazaki,The Mushroom Club,False,0
8162,2005,2006,78,DOCUMENTARY (Short Subject),Corinne Marrinan and Eric Simonson,A Note of Triumph: The Golden Age of Norman Corwin,True,1
8168,2005,2006,78,FOREIGN LANGUAGE FILM,Italy,Don't Tell,False,0
8169,2005,2006,78,FOREIGN LANGUAGE FILM,France,Joyeux Noël,False,0
8170,2005,2006,78,FOREIGN LANGUAGE FILM,The Palestinian Territories,Paradise Now,False,0
8171,2005,2006,78,FOREIGN LANGUAGE FILM,Germany,Sophie Scholl - The Final Days,False,0
8172,2005,2006,78,FOREIGN LANGUAGE FILM,South Africa,Tsotsi,True,1
8173,2005,2006,78,MAKEUP,Howard Berger and Tami Lane,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",True,1
8175,2005,2006,78,MAKEUP,Dave Elsey and Nikki Gooley,Star Wars: Episode III Revenge of the Sith,False,0
8189,2005,2006,78,SHORT FILM (Animated),Sharon Colman,Badgered,False,0
8190,2005,2006,78,SHORT FILM (Animated),John Canemaker and Peggy Stern,The Moon and the Son: An Imagined Conversation,True,1
8191,2005,2006,78,SHORT FILM (Animated),Anthony Lucas,The Mysterious Geographic Explorations of Jasper Morello,False,0
8192,2005,2006,78,SHORT FILM (Animated),Shane Acker,9,False,0
8193,2005,2006,78,SHORT FILM (Animated),Andrew Jimenez and Mark Andrews,One Man Band,False,0
8194,2005,2006,78,SHORT FILM (Live Action),Ulrike Grote,Ausreisser (The Runaway),False,0
8195,2005,2006,78,SHORT FILM (Live Action),Sean Ellis and Lene Bausager,Cashback,False,0
8196,2005,2006,78,SHORT FILM (Live Action),Rúnar Rúnarsson and Thor S. Sigurjónsson,The Last Farm,False,0
8197,2005,2006,78,SHORT FILM (Live Action),Rob Pearlstein and Pia Clemente,Our Time Is Up,False,0
8198,2005,2006,78,SHORT FILM (Live Action),Martin McDonagh,Six Shooter,True,1
8201,2005,2006,78,SOUND EDITING,Richard King,War of the Worlds,False,0
8217,2005,2006,78,WRITING (Original Screenplay),Written by Woody Allen,Match Point,False,0
8218,2005,2006,78,WRITING (Original Screenplay),Written by Noah Baumbach,The Squid and the Whale,False,0
8220,2006,2007,79,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,Blood Diamond,False,0
8221,2006,2007,79,ACTOR IN A LEADING ROLE,Ryan Gosling,Half Nelson,False,0
8222,2006,2007,79,ACTOR IN A LEADING ROLE,Peter O'Toole,Venus,False,0
